1050,0,444.0,53.0
1050,1,441.0,55.0
1050,2,424.79998779296875,50.400001525878906
1050,3,538.0,69.0
1050,4,538.4000244140625,68.4000015258789
1050,5,715.0,69.0
1050,6,715.0,75.0
1050,7,727.0,77.0
1050,8,719.4400024414062,64.80000305175781
1050,9,771.0,53.0
1050,10,807.0,75.0
1050,11,769.2000122070312,56.400001525878906
1050,12,221.0,123.0
1050,13,220.39999389648438,123.19999694824219
1050,14,192.55999755859375,138.8000030517578
1050,15,427.0,140.0
1050,16,485.0,128.0
1050,17,438.0,117.0
1050,18,614.0,124.0
1050,19,607.0,144.0
1050,20,555.0,145.0
1050,21,561.0,150.0
1050,22,622.4000244140625,116.0
1050,23,618.7999877929688,122.0
1050,24,540.7999877929688,146.0
1050,25,683.0,151.0
1050,26,716.0,127.0
1050,27,729.0,153.0
1050,28,728.0,146.0
1050,29,732.0,144.0
1050,30,761.0,138.0
1050,31,660.0,129.0
1050,32,733.0,150.0
1050,33,720.4000244140625,125.60000610351562
1050,34,677.2000122070312,141.20001220703125
1050,35,725.2000122070312,121.52000427246094
1050,36,712.239990234375,122.96000671386719
1050,37,684.8800048828125,125.84000396728516
1050,38,716.5599975585938,125.84000396728516
1050,39,726.6400146484375,127.27999877929688
1050,40,664.719970703125,131.60000610351562
1050,41,870.0,122.0
1050,42,768.0,141.0
1050,43,887.0,109.0
1050,44,946.0,153.0
1050,45,1125.0,152.0
1050,46,198.0,207.0
1050,47,218.0,186.39999389648438
1050,48,197.60000610351562,206.8000030517578
1050,49,198.32000732421875,207.04000854492188
1050,50,196.8800048828125,211.36000061035156
1050,51,287.0,183.0
1050,52,281.0,208.0
1050,53,287.20001220703125,187.60000610351562
1050,54,444.0,189.0
1050,55,450.0,192.0
1050,56,421.0,195.0
1050,57,445.0,199.0
1050,58,416.0,201.0
1050,59,445.0,201.0
1050,60,416.3999938964844,186.39999389648438
1050,61,411.6000061035156,188.8000030517578
1050,62,454.79998779296875,192.39999389648438
1050,63,444.0,193.60000610351562
1050,64,420.0,198.39999389648438
1050,65,445.20001220703125,198.39999389648438
1050,66,445.20001220703125,200.8000030517578
1050,67,443.760009765625,194.0800018310547
1050,68,420.7200012207031,198.39999389648438
1050,69,445.20001220703125,198.39999389648438
1050,70,524.0,182.0
1050,71,628.0,188.0
1050,72,624.7999877929688,191.1999969482422
1050,73,549.2000122070312,212.8000030517578
1050,74,718.0,193.60000610351562
1050,75,719.2000122070312,200.8000030517578
1050,76,718.0,192.63999938964844
1050,77,712.239990234375,198.39999389648438
1050,78,719.4400024414062,201.27999877929688
1050,79,718.864013671875,201.56800842285156
1050,80,935.0,216.0
1050,81,919.0,199.0
1050,82,932.0,205.0
1050,83,935.5999755859375,212.8000030517578
1050,84,368.0,284.0
1050,85,367.6000061035156,283.20001220703125
1050,86,474.0,288.0
1050,87,796.7999877929688,259.20001220703125
1050,88,796.7999877929688,261.6000061035156
1050,89,828.0,272.3999938964844
1050,90,770.4000244140625,284.3999938964844
1050,91,828.47998046875,272.3999938964844
1050,92,996.7999877929688,272.3999938964844
1050,93,1011.0,277.0
1051,94,444.0,69.0
1051,95,525.0,67.0
1051,96,543.2000122070312,68.4000015258789
1051,97,728.0800170898438,59.040000915527344
1051,98,852.0,53.0
1051,99,768.0,54.0
1051,100,798.0,75.0
1051,101,854.4000244140625,53.28000259399414
1051,102,213.0,121.0
1051,103,415.0,137.0
1051,104,422.0,138.0
1051,105,466.0,114.0
1051,106,463.0,120.0
1051,107,490.79998779296875,142.39999389648438
1051,108,613.0,122.0
1051,109,557.0,138.0
1051,110,606.0,142.0
1051,111,559.0,153.0
1051,112,597.0,153.0
1051,22,621.2000122070312,113.60000610351562
1051,23,617.5999755859375,120.80000305175781
1051,113,546.7999877929688,134.0
1051,114,544.4000244140625,136.39999389648438
1051,33,722.0,124.0
1051,115,730.0,144.0
1051,116,733.0,142.0
1051,33,720.0,127.0
1051,117,723.0,149.0
1051,118,731.0,151.0
1051,119,677.0,140.0
1051,120,725.0,152.0
1051,25,682.0,146.0
1051,121,734.0,148.0
1051,122,735.0,143.0
1051,123,652.0,127.0
1051,124,651.0,125.0
1051,125,683.0,124.0
1051,126,683.2000122070312,123.19999694824219
1051,127,652.0,126.80000305175781
1051,128,728.7999877929688,143.60000610351562
1051,129,728.0800170898438,124.4000015258789
1051,130,658.9600219726562,127.27999877929688
1051,40,663.280029296875,130.16000366210938
1051,131,718.0,131.60000610351562
1051,132,864.0,121.0
1051,133,855.0,123.0
1051,134,864.0,120.80000305175781
1051,135,798.0,132.8000030517578
1051,136,800.4000244140625,132.8000030517578
1051,137,858.719970703125,118.63999938964844
1051,138,818.4000244140625,131.60000610351562
1051,139,901.0,111.0
1051,140,210.0,186.0
1051,48,186.0,210.0
1051,141,182.0,210.39999389648438
1051,142,186.8000030517578,205.60000610351562
1051,143,417.0,185.0
1051,144,413.0,192.0
1051,145,416.0,183.0
1051,146,447.0,188.0
1051,147,444.0,191.0
1051,148,417.0,196.0
1051,149,436.0,181.0
1051,150,421.0,197.0
1051,151,448.0,198.0
1051,152,447.0,200.0
1051,153,412.79998779296875,191.1999969482422
1051,154,446.3999938964844,192.39999389648438
1051,155,412.79998779296875,197.1999969482422
1051,156,421.20001220703125,197.1999969482422
1051,157,447.6000061035156,197.1999969482422
1051,158,439.44000244140625,195.52000427246094
1051,159,420.7200012207031,196.9600067138672
1051,160,448.08001708984375,196.9600067138672
1051,161,575.0,186.0
1051,162,592.0,189.0
1051,163,594.0,189.0
1051,164,529.0,213.0
1051,165,574.4000244140625,186.39999389648438
1051,166,626.0,187.60000610351562
1051,167,623.5999755859375,190.0
1051,168,727.0,215.0
1051,75,722.0,198.0
1051,169,728.0,208.0
1051,170,730.0,220.0
1051,171,712.239990234375,196.9600067138672
1051,172,956.0,223.0
1051,173,959.0,222.0
1051,174,955.0,218.0
1051,175,963.0,212.0
1051,176,952.0,220.0
1051,81,950.0,199.60000610351562
1051,177,950.47998046875,199.83999633789062
1051,178,742.0,267.0
1051,179,876.0,283.0
1051,180,805.2000122070312,268.79998779296875
1051,91,843.5999755859375,278.3999938964844
