-0.01642328727891226,1.227806944238087
-0.02344823311524194,2.429163620720201
-0.024024469007802283,3.631260512857787
-0.03198268709162916,4.835824064243036
-0.04521209440096821,6.037606965412439
-0.05343185907104342,7.252570701160085
-0.06449271630587011,8.46971990546757
-0.08121966828622691,9.661674284879634
-0.09706434115060412,10.857143204656808
-0.12119946391971581,12.066139786055759
-0.139336515596476,13.270731934221567
-0.15987244696647812,14.477450337234888
-0.1820103618638517,15.687679697185397
-0.19093780116195985,16.891606769892004
-0.20155618220472046,18.087775334194706
-0.1954682015516981,19.332766450775825
-0.20118267919121663,20.554843436237654
-0.21228202711010252,21.761019185456565
-0.21324670027535372,22.99221944871448
-0.2174916634495513,24.18486143864307
-0.2259489577437037,25.38737014756932
-0.23178336334051394,26.59856808576416
-0.23723229280210495,27.810722381415037
-0.23481394634354566,29.040065428485693
-0.2333392640836302,30.250721794706415
-0.24086118659565645,31.47564879975046
-0.24871176040433235,32.702003499712724
-0.2625322159155544,33.900172266224985
-0.270017543061783,35.122572672028674
-0.2889953030170651,36.358367355534774
-0.29833237050561745,37.56081125179565
-0.3061799802304092,38.76043964255604
-0.3008050691142152,39.985407125126386
-0.31000030971285725,41.19285230618632
-0.31870943303093724,42.43026717776222
-0.3285900754094225,43.64568578754596
-0.3422101853727304,44.85910626079161
-0.3501170581489804,46.076817425440616
-0.35637933129238525,47.2783467813608
-0.37252105097946153,48.5047910617238
-0.3892033323115362,49.71346388905659
-0.3998119654167545,50.91885443896377
-0.4157962519803972,52.12442287019424
-0.42888706641945695,53.34520445326687
-0.44704500178310214,54.55761501610288
-0.4662754759051718,55.77027674864986
-0.4873811855907032,57.00467869455459
-0.4976964098654021,58.22679276722783
-0.5157030107831915,59.434456495364934
-0.5335057215495689,60.635971752370544
