0,0,327.0,33.0
0,1,334.0,34.0
0,2,378.0,41.0
0,3,388.0,46.0
0,4,374.0,60.0
0,5,377.6000061035156,40.80000305175781
0,6,387.20001220703125,45.60000228881836
0,7,380.0,67.20000457763672
0,8,368.96002197265625,44.6400032043457
0,9,373.2799987792969,46.08000183105469
0,10,422.0,77.0
0,11,482.3999938964844,51.60000228881836
0,12,415.20001220703125,70.80000305175781
0,13,508.79998779296875,67.20000457763672
0,14,485.760009765625,50.400001525878906
0,15,581.0,32.0
0,16,564.0,35.0
0,17,565.0,32.0
0,18,541.0,32.0
0,19,604.0,40.80000305175781
0,20,580.9600219726562,59.040000915527344
0,21,629.9199829101562,60.480003356933594
0,22,543.52001953125,63.36000061035156
0,23,760.4000244140625,42.0
0,24,870.0,72.0
0,25,799.2000122070312,60.000003814697266
0,26,787.2000122070312,55.20000076293945
0,27,789.5999755859375,54.000003814697266
0,28,945.0,56.0
0,29,916.0,66.0
0,30,937.0,46.0
0,31,950.0,38.0
0,32,947.0,50.0
0,33,943.0,36.0
0,34,916.0,66.0
0,35,946.0,56.400001525878906
0,36,937.5999755859375,45.60000228881836
0,37,950.7999877929688,61.20000076293945
0,38,944.3200073242188,50.400001525878906
0,39,945.760009765625,56.160003662109375
0,40,950.0800170898438,61.92000198364258
0,41,965.9199829101562,50.400001525878906
0,42,957.8560180664062,53.5680046081543
0,43,1035.0,53.0
0,44,1155.0,78.0
0,45,1155.0,76.0
0,46,1153.0,73.0
0,47,377.0,111.0
0,48,388.0,113.0
0,49,371.0,114.0
0,50,356.0,115.0
0,51,329.0,121.0
0,52,379.0,122.0
0,53,356.0,114.60000610351562
0,54,328.3999938964844,120.60000610351562
0,55,378.79998779296875,121.80000305175781
0,56,577.0,115.0
0,57,583.0,106.0
0,58,589.0,139.0
0,59,576.4000244140625,114.60000610351562
0,60,593.2000122070312,118.19999694824219
0,61,589.5999755859375,138.60000610351562
0,62,593.9199829101562,122.52000427246094
0,63,666.0,128.0
0,64,668.0,127.0
0,65,653.0,130.0
0,66,653.0,132.0
0,67,666.0,149.0
0,68,665.5999755859375,127.80000305175781
0,69,660.7999877929688,130.1999969482422
0,70,663.2000122070312,131.39999389648438
0,71,664.6400146484375,128.27999877929688
0,72,748.1600341796875,132.60000610351562
0,73,802.0,129.0
0,74,788.4000244140625,117.0
0,75,1019.0,141.0
0,76,967.0,147.0
0,77,966.4000244140625,147.0
0,78,1042.0,138.0
0,79,1023.0,140.0
0,80,1091.0,136.0
0,81,1028.0,140.0
0,82,1114.0,153.0
0,83,1046.719970703125,138.36000061035156
0,84,345.0,198.0
0,85,447.0,194.0
0,86,501.0,201.0
0,87,505.0,195.0
0,88,454.79998779296875,208.8000030517578
0,89,455.52001953125,209.04000854492188
0,90,628.0,202.0
0,91,569.0,200.0
0,92,600.0,197.0
0,93,631.5999755859375,200.39999389648438
0,94,683.0,218.0
0,95,825.0,192.0
0,96,814.0,191.0
0,97,803.0,191.0
0,98,825.5999755859375,190.8000030517578
0,99,801.5999755859375,190.8000030517578
0,100,813.5999755859375,190.8000030517578
0,101,831.8400268554688,194.63999938964844
0,102,792.9600219726562,214.8000030517578
0,103,980.0,181.0
0,104,928.0,206.0
0,105,1001.0,213.0
0,106,1001.0,198.0
0,107,1001.2000122070312,198.0
0,108,999.0400390625,197.52000427246094
0,109,976.0,204.72000122070312
0,110,1026.0,211.0
0,111,1122.0,199.0
0,112,1139.5999755859375,201.60000610351562
0,113,1085.5999755859375,198.9600067138672
0,114,1191.0,199.0
0,115,1177.0,201.0
0,116,1155.5999755859375,200.39999389648438
0,117,258.4000244140625,269.3999938964844
0,118,289.0,258.0
0,119,324.0,279.0
0,120,514.0,267.0
0,121,441.0,284.0
0,122,512.0,259.0
0,123,510.0,269.3999938964844
0,124,490.79998779296875,270.6000061035156
0,125,496.79998779296875,270.6000061035156
0,126,510.239990234375,269.6400146484375
0,127,497.2799987792969,271.08001708984375
0,128,533.0,262.0
0,129,533.2000122070312,262.20001220703125
0,130,598.0,269.3999938964844
0,131,604.0,268.20001220703125
0,132,575.2000122070312,275.3999938964844
0,133,589.5999755859375,272.5199890136719
0,134,891.5999755859375,277.79998779296875
0,135,843.5999755859375,277.79998779296875
0,136,915.0,281.0
0,137,914.7999877929688,280.20001220703125
0,138,1131.0,278.0
1,139,275.0,36.0
1,140,286.0,32.0
1,141,293.0,32.0
1,142,385.0,76.0
1,143,334.0,58.0
1,144,379.0,71.0
1,145,339.20001220703125,38.400001525878906
1,146,334.3999938964844,57.60000228881836
1,147,348.79998779296875,43.20000076293945
1,148,341.6000061035156,66.0
1,149,378.79998779296875,70.80000305175781
1,150,522.0,36.0
1,151,520.0,34.0
1,152,508.0,31.0
